symbol,price
OPBUSD,1.80300000
OPUSDT,1.71900000
OGBUSD,4.41600000
KEYBUSD,0.00543000
ASRBUSD,2.15900000
FIROBUSD,1.44100000
NKNBUSD,0.09720000
OPBNB,0.00281800
OPEUR,1.57900000
GTOBUSD,0.02863000
SNXETH,0.00076800
WBTCBUSD,40760.13000000
BELETH,0.00041170
LITETH,0.00035510
LEVERUSDT,0.00193300
LEVERBUSD,0.00130800
BURGERETH,0.00045000
PEOPLEETH,0.00000668
UNFIETH,0.00224100
BONDETH,0.00266500
STORJTRY,21.63000000
OPETH,0.00065000
ETCTRY,662.70000000
WINGETH,0.00352100
FILETH,0.00142800
GLMBUSD,0.17860000
SSVBUSD,15.74000000
STGBTC,0.00000439
STGBUSD,0.41400000
STGUSDT,0.30040000
ANKRTRY,0.93910000
ARKBUSD,0.53560000
BETHBUSD,1551.73000000
LOOMBUSD,0.04003000
SNMBUSD,0.01470000
AMBBUSD,0.00796000
LUNCUSDT,0.00009109
PHBBUSD,0.65880000
GASBUSD,9.21600000
NEBLBUSD,0.35400000
PROSBUSD,0.31500000
VIBBUSD,0.04217000
GMXBTC,0.00034400
GMXBUSD,31.67000000
GMXUSDT,23.52000000
AGIXBUSD,0.29947000
NEBLUSDT,0.35500000
SNTBUSD,0.02283000
POLYXBTC,0.00000363
POLYXBUSD,0.12170000
POLYXUSDT,0.24970000
APTBTC,0.00014640
APTUSDT,10.02000000
APTBUSD,7.31980000
BTCPLN,271897.00000000
ETHPLN,10487.00000000
BUSDPLN,4.06500000
APTEUR,9.23000000
APTTRY,344.10000000
APTBRL,39.76000000
QKCBUSD,0.00869500
OSMOBTC,0.00000884
OSMOUSDT,0.53620000
OSMOBUSD,0.46400000
HFTBTC,0.00000217
HFTBUSD,0.25890000
HFTUSDT,0.14890000
ARPAETH,0.00002363
PHBUSDT,1.96400000
VITEBUSD,0.01726000
HOOKBTC,0.00000788
HOOKUSDT,0.45590000
HOOKBUSD,0.89410000
HOOKBNB,0.00319530
MAGICBTC,0.00000521
MAGICBUSD,0.55850000
MAGICUSDT,0.35710000
BUSDRON,4.62800000
HIFIETH,0.00025310
HIFIUSDT,0.53540000
RPLBTC,0.00064100
RPLBUSD,24.17000000
RPLUSDT,11.75000000
PROSUSDT,0.37250000
FETTRY,49.19000000
GFTBUSD,0.02911000
AGIXUSDT,0.61410000
APTETH,0.00379200
BTCRON,312429.00000000
GNSUSDT,1.84100000
GNSBTC,0.00007210
SYNBTC,0.00001152
SYNUSDT,0.61230000
VIBUSDT,0.07042000
SSVUSDT,21.78000000
LQTYUSDT,0.84100000
LQTYBTC,0.00001231
AMBUSDT,0.00638000
BETHUSDT,1556.27000000
CFXTRY,5.57900000
STXTRY,66.36000000
USTCUSDT,0.02156000
GASUSDT,4.42200000
GLMUSDT,0.33490000
PROMUSDT,5.20900000
QKCUSDT,0.00881500
UFTUSDT,0.23760000
IDBTC,0.00000552
IDBNB,0.00094930
IDUSDT,0.37960000
ARBBTC,0.00000824
ARBUSDT,0.56350000
AGIXTRY,20.14000000
LOOMUSDT,0.04831000
OAXUSDT,0.14420000
ARBTUSD,0.56500000
ARBTRY,19.37000000
ARBEUR,0.51540000
IDTUSD,0.88208000
IDTRY,13.04000000
IDEUR,0.18769000
LDOTUSD,2.46700000
MATICTUSD,0.50430000
OPTUSD,2.99700000
SOLTUSD,155.38000000
SSVTUSD,45.55000000
RDNTBTC,0.00000089
RDNTUSDT,0.06100000
RDNTTUSD,0.30100000
ARBRUB,95.10000000
JOETRY,12.22000000
MAGICTRY,12.26000000
USDTPLN,3.97200000
ACHTRY,0.68220000
XVSTRY,262.80000000
EGLDRON,122.10000000
USDTRON,4.56800000
USDTARS,1203.00000000
DOGETUSD,0.13754000
WBTCUSDT,68302.50000000
EDUUSDT,0.53840000
EDUTUSD,1.06098000
EDUBNB,0.00181050
EDUBTC,0.00000786
EDUEUR,0.47455000
EDUTRY,18.49000000
SUIUSDT,2.12460000
SUITUSD,2.13130000
SUIBTC,0.00003106
SUIBNB,0.00355100
SUIEUR,1.95420000
SUITRY,73.02000000
AERGOUSDT,0.10560000
RNDRTRY,233.63000000
PEPEUSDT,0.00001051
PEPETUSD,0.00001050
FLOKIUSDT,0.00015217
FLOKITUSD,0.00003203
OGTRY,257.80000000
PEPETRY,0.00036062
WBETHETH,1.05260000
ASTUSDT,0.07920000
SNTUSDT,0.02670000
FLOKITRY,0.00522300
CITYTRY,76.30000000
COMBOUSDT,0.42310000
COMBOBNB,0.00227200
COMBOTRY,14.53000000
LTCTRY,2509.00000000
RADTRY,38.59000000
BTCARS,82291852.00000000
OPTRY,59.03000000
PAXGTRY,93757.00000000
MAVBTC,0.00000264
MAVUSDT,0.18120000
MAVTUSD,0.21940000
CFXTUSD,0.22120000
PENDLEBTC,0.00006666
PENDLEUSDT,4.56000000
PENDLETUSD,2.70440000
MAVTRY,6.21000000
OCEANTRY,20.10000000
TUSDTRY,34.27000000
ARBETH,0.00021310
BCHTRY,12612.00000000
XVGTRY,0.13320000
XVGTUSD,0.00626900
ARKMUSDT,1.78600000
ARKMTUSD,1.15100000
ARKMTRY,61.33000000
ARKMBNB,0.00298100
ARKMBTC,0.00002611
WBETHUSDT,2780.02000000
ACATRY,2.04200000
AVAXTUSD,27.66000000
COMPTUSD,84.22000000
COMPTRY,1568.00000000
XECTRY,0.00124620
QUICKTUSD,0.04668000
WLDUSDT,2.37000000
WLDBTC,0.00003462
BNBFDUSD,599.50000000
FDUSDBUSD,1.00000000
FDUSDUSDT,0.99920000
ARKMRUB,40.11000000
WLDTRY,81.37000000
WLDRUB,218.30000000
AMPTRY,0.13220000
OGNTRY,3.05300000
BTCFDUSD,68467.65000000
ETHFDUSD,2644.00000000
ASRTRY,76.99000000
ATMTRY,74.40000000
ACMTRY,54.50000000
BARTRY,67.16000000
JUVTRY,63.45000000
PSGTRY,118.13000000
SEIBNB,0.00074040
SEIBTC,0.00000649
SEIFDUSD,0.44500000
SEITRY,15.25500000
SEIUSDT,0.44460000
CYBERBNB,0.00486100
CYBERBTC,0.00004287
CYBERFDUSD,2.93200000
CYBERTRY,100.70000000
CYBERUSDT,2.93200000
CYBERTUSD,2.94100000
SEITUSD,0.36330000
LPTTRY,423.90000000
UNITRY,256.40000000
SOLFDUSD,155.06000000
TOMOTRY,40.26000000
UNFITRY,98.90000000
XRPFDUSD,0.54710000
DOGEFDUSD,0.13724000
CYBERETH,0.00110200
MTLTRY,33.68000000
ARKUSDT,0.58090000
CREAMUSDT,15.51000000
GFTUSDT,0.01728000
IQUSDT,0.00697300
USDTVAI,1.01300000
ARBFDUSD,0.56390000
FDUSDTRY,34.32000000
FRONTTRY,30.14000000
SUIFDUSD,2.12740000
NTRNBTC,0.00000621
NTRNUSDT,0.39860000
NTRNBNB,0.00066300
FILFDUSD,3.78100000
FRONTTUSD,0.91380000
LEVERTRY,0.06628000
LTCFDUSD,73.09000000
ADAFDUSD,0.35100000
RUNETUSD,5.50100000
TRBTRY,2230.00000000
ATOMFDUSD,4.35700000
AVAXFDUSD,28.12000000
BANDTRY,37.91000000
BCHFDUSD,367.50000000
LOOMTRY,1.65400000
MATICFDUSD,0.37950000
ALGOFDUSD,0.12340000
DOTFDUSD,4.31400000
FTMFDUSD,0.73360000
LINKFDUSD,11.49000000
NEARFDUSD,4.89900000
STRAXTRY,1.72500000
TIABTC,0.00008790
TIAUSDT,6.01700000
TIATRY,206.60000000
MEMEBNB,0.00004107
MEMEUSDT,0.01340000
MEMEFDUSD,0.01342000
MEMETUSD,0.02722000
MEMETRY,0.46030000
ORDIBTC,0.00054580
ORDIUSDT,37.37000000
ORDITRY,1282.00000000
EGLDFDUSD,26.78000000
FETFDUSD,1.43300000
GASFDUSD,2.78500000
INJETH,0.00834900
INJTUSD,26.23000000
OPFDUSD,1.72000000
ORDIFDUSD,37.43000000
ORDITUSD,36.89000000
RNDRFDUSD,7.02900000
SHIBTUSD,0.00001766
BEAMXUSDT,0.01737000
ARKTRY,19.96000000
BEAMXTRY,0.59670000
CAKETRY,64.00000000
CAKETUSD,2.77400000
DYDXFDUSD,0.96850000
PIVXUSDT,0.20020000
RUNEFDUSD,5.03500000
TIATUSD,6.40000000
DOTTUSD,7.09800000
GALAFDUSD,0.02279000
WLDFDUSD,2.37100000
GASTRY,151.50000000
NTRNTRY,13.70000000
VICBTC,0.00000535
VICUSDT,0.36840000
VICTRY,12.68000000
BLURBTC,0.00000361
BLURUSDT,0.24710000
BLURTRY,8.48000000
BLURFDUSD,0.20900000
SUPERFDUSD,0.60120000
USTCFDUSD,0.02159000
USTCTRY,0.73990000
DYDXTRY,33.18000000
VANRYUSDT,0.08460000
VANRYBTC,0.00000123
BTCAEUR,51466.50000000
AEURUSDT,1.08660000
ETHAEUR,2700.00000000
EURAEUR,0.99990000
AUCTIONFDUSD,13.48000000
IOTAFDUSD,0.14040000
LUNCTRY,0.00312800
SUPERTRY,46.23000000
JTOUSDT,2.22000000
JTOFDUSD,2.22100000
JTOTRY,76.20000000
1000SATSUSDT,0.00028480
1000SATSFDUSD,0.00028510
1000SATSTRY,0.00977900
SHIBFDUSD,0.00001881
SANDFDUSD,0.28180000
MEMEETH,0.00000576
IOTATRY,4.12800000
INJFDUSD,22.08000000
FIDATRY,8.06000000
BONKUSDT,0.00002359
BONKFDUSD,0.00002361
BONKTRY,0.00081000
ACEFDUSD,2.02200000
ACEUSDT,2.20900000
ACEBNB,0.00894000
ACEBTC,0.00003230
ACETRY,75.70000000
BLZFDUSD,0.12600000
RARETRY,3.94100000
VANRYTRY,2.90200000
NFPBTC,0.00000334
NFPUSDT,0.22750000
NFPBNB,0.00056200
NFPFDUSD,0.22780000
NFPTUSD,0.39750000
NFPTRY,7.83000000
ARBUSDC,0.56350000
AVAXUSDC,28.11000000
DOTUSDC,4.31000000
INJUSDC,22.07000000
MATICUSDC,0.37910000
OPUSDC,1.71800000
ORDIUSDC,37.32000000
AIBTC,0.00000639
AIUSDT,0.43730000
AIBNB,0.00072650
AIFDUSD,0.43860000
AITUSD,0.51400000
AITRY,15.01000000
ICPFDUSD,8.02300000
LDOFDUSD,1.13100000
MOVRTRY,329.10000000
XAIBTC,0.00000303
XAIUSDT,0.20710000
XAIBNB,0.00103800
XAIFDUSD,0.20680000
XAITUSD,0.89860000
XAITRY,7.13000000
SKLTRY,1.38900000
STXFDUSD,1.92500000
TIAFDUSD,6.02000000
MANTABTC,0.00001134
MANTAUSDT,0.77500000
MANTABNB,0.00157000
MANTAFDUSD,0.77600000
MANTATRY,26.63000000
ENSFDUSD,17.72000000
ETCFDUSD,19.36000000
SUIUSDC,2.12540000
TIAUSDC,6.01500000
CHZFDUSD,0.07600000
MANTAUSDC,0.77600000
ALTBTC,0.00000166
ALTUSDT,0.11429000
ALTBNB,0.00019040
ALTFDUSD,0.11445000
ALTTRY,3.92600000
APTFDUSD,10.04000000
BLURUSDC,0.24710000
JUPUSDT,0.86670000
JUPFDUSD,0.86760000
JUPTRY,29.75000000
ALTUSDC,0.11444000
MAGICFDUSD,0.90500000
SEIUSDC,0.44450000
PYTHBTC,0.00000509
PYTHUSDT,0.34990000
PYTHFDUSD,0.35010000
PYTHTRY,12.02000000
RONINBTC,0.00002318
RONINUSDT,1.58700000
RONINFDUSD,1.58700000
RONINTRY,54.47000000
DYMBTC,0.00002597
DYMUSDT,1.77800000
DYMFDUSD,1.34000000
DYMTRY,61.07000000
JUPUSDC,0.86670000
PENDLEFDUSD,4.56000000
PIXELBTC,0.00000213
PIXELBNB,0.00024320
PIXELUSDT,0.14610000
PIXELFDUSD,0.14660000
PIXELTRY,5.01000000
STRKBTC,0.00000591
STRKUSDT,0.40470000
STRKFDUSD,0.40460000
STRKTRY,13.89000000
FILUSDC,3.77300000
HBARTRY,1.77800000
PENDLETRY,156.30000000
WLDUSDC,2.36900000
CKBTRY,0.51770000
COTITRY,3.41600000
LDOTRY,38.77000000
UNIUSDC,7.46000000
PORTALBTC,0.00000429
PORTALUSDT,0.29340000
PORTALBNB,0.00048960
PORTALFDUSD,0.29380000
PORTALTRY,10.11000000
PDABTC,0.00000079
PDAUSDT,0.04400000
AXLBTC,0.00001141
AXLUSDT,0.78030000
AXLFDUSD,0.78120000
AXLTRY,26.85000000
PEPEFDUSD,0.00001050
PIXELUSDC,0.14630000
STRKUSDC,0.40490000
UNIFDUSD,7.46400000
OMTRY,52.39000000
THETATRY,44.57000000
WIFBTC,0.00003887
WIFUSDT,2.65900000
WIFFDUSD,2.66100000
WIFTRY,91.29000000
AGIXFDUSD,0.61880000
PEPEUSDC,0.00001050
SHIBUSDC,0.00001879
THETAFDUSD,1.30000000
ARTRY,656.60000000
METISBTC,0.00053900
METISUSDT,45.76000000
METISFDUSD,49.49000000
METISTRY,1572.00000000
BNBJPY,89830.00000000
BTCJPY,10255164.00000000
ETHJPY,395887.00000000
FLOKIFDUSD,0.00015222
GRTFDUSD,0.16890000
NEARUSDC,4.89300000
SNXTRY,49.70000000
AEVOBTC,0.00000524
AEVOUSDT,0.35800000
AEVOBNB,0.00077700
AEVOFDUSD,0.35840000
AEVOTRY,12.28000000
FETUSDC,1.43200000
IMXTRY,38.57000000
EURUSDC,1.08670000
BOMETRY,0.32960000
BOMEBTC,0.00000014
BOMEUSDT,0.00959400
BOMEFDUSD,0.00960300
ETHFIBTC,0.00002399
ETHFIUSDT,1.64100000
ETHFIBNB,0.00252300
ETHFIFDUSD,1.64200000
ETHFITRY,56.32000000
AAVETRY,5455.00000000
ARKMFDUSD,1.78900000
CRVTRY,9.15000000
FETBRL,8.16000000
RAYFDUSD,2.16400000
RNDREUR,6.47500000
BONKUSDC,0.00002360
FLOKIUSDC,0.00015212
MKRTRY,41116.00000000
RAYTRY,74.43000000
RNDRBRL,39.58000000
ENABTC,0.00000604
ENAUSDT,0.41320000
ENABNB,0.00069000
ENAFDUSD,0.41400000
ENATRY,14.20700000
LQTYFDUSD,0.65100000
MASKTRY,78.70000000
PENDLEUSDC,4.55800000
RDNTTRY,2.09600000
WBTC,0.00000424
WUSDT,0.28990000
WFDUSD,0.29000000
WTRY,9.94700000
BOMEUSDC,0.00959600
JTOUSDC,2.19000000
WIFUSDC,2.66200000
TNSRBTC,0.00000548
TNSRUSDT,0.37790000
TNSRFDUSD,0.37790000
TNSRTRY,12.97000000
SAGABTC,0.00004219
SAGAUSDT,2.88930000
SAGABNB,0.00482000
SAGAFDUSD,2.89040000
SAGATRY,99.25000000
USDTMXN,19.89000000
CKBUSDC,0.01509800
ENAUSDC,0.41370000
ETHFIUSDC,1.64000000
YGGUSDC,0.50880000
USDTCZK,23.32000000
TAOBTC,0.00842900
TAOUSDT,576.40000000
TAOFDUSD,577.40000000
TAOTRY,19786.00000000
CFXUSDC,0.16260000
RNDRUSDC,7.04100000
RUNEUSDC,5.05000000
SAGAUSDC,2.88810000
POLYXTRY,8.56000000
OMNIBTC,0.00013230
OMNIUSDT,9.07000000
OMNIBNB,0.01361000
OMNIFDUSD,9.04000000
OMNITRY,311.10000000
APTUSDC,10.03000000
GALAUSDC,0.02281000
OMNIBRL,40.20000000
STXUSDC,1.92800000
ICPUSDC,8.01300000
OMNIUSDC,9.03000000
PEPEBRL,0.00006006
YGGTRY,17.43000000
ADAJPY,52.47000000
SHIBJPY,0.00281900
SOLJPY,23179.00000000
XRPJPY,81.76000000
REZBTC,0.00000061
REZUSDT,0.04227000
REZBNB,0.00008310
REZFDUSD,0.04231000
REZTRY,1.45500000
EGLDTRY,917.00000000
PHBTRY,67.68000000
RSRTRY,0.24620000
BBBTC,0.00000498
BBUSDT,0.34130000
BBBNB,0.00056900
BBFDUSD,0.34180000
BBTRY,11.71500000
FRONTUSDC,0.88300000
PEOPLETRY,2.93100000
TRBUSDC,65.01000000
NOTUSDT,0.00818100
NOTBNB,0.00001362
NOTFDUSD,0.00818700
NOTTRY,0.28100000
ARKMUSDC,1.78700000
ARUSDC,19.12000000
BBUSDC,0.34140000
CRVUSDC,0.26530000
PEOPLEUSDC,0.08535000
ARFDUSD,19.12000000
ENAEUR,0.27700000
PEPEEUR,0.00000968
REZUSDC,0.04218000
TRBFDUSD,59.44000000
USDCTRY,34.35000000
BTCMXN,1357745.00000000
XRPMXN,10.80800000
ENSUSDC,17.77000000
LDOUSDC,1.12800000
NOTUSDC,0.00817800
NEARBRL,27.87000000
HIGHTRY,46.10000000
PEOPLEFDUSD,0.08536000
TNSRUSDC,0.37690000
USDTCOP,4150.00000000
IOBTC,0.00002763
IOUSDT,1.89200000
IOBNB,0.00314300
IOFDUSD,1.89200000
IOTRY,64.92000000
NOTBRL,0.04647000
TRUTRY,2.86700000
WIFEUR,2.45000000
ZKBTC,0.00000198
ZKUSDT,0.13520000
ZKFDUSD,0.13520000
ZKTRY,4.64000000
LISTAUSDT,0.39460000
LISTABNB,0.00065110
LISTAFDUSD,0.39540000
LISTATRY,13.55000000
ZROBTC,0.00005695
ZROUSDT,3.89200000
ZROFDUSD,3.89500000
ZROTRY,133.20000000
LISTABRL,2.25900000
BAKETRY,10.16000000
WIFBRL,15.18000000
ZKUSDC,0.13510000
ZROUSDC,3.89300000
IOUSDC,1.89100000
1000SATSUSDC,0.00028500
BNXTRY,22.69000000
ETHARS,3173960.00000000
GUSDT,0.03360000
GTRY,1.15500000
BANANABTC,0.00087000
BANANAUSDT,59.39000000
BANANABNB,0.09926000
BANANAFDUSD,59.07000000
BANANATRY,2043.00000000
RENDERBTC,0.00007904
RENDERUSDT,5.41000000
RENDERFDUSD,5.41300000
RENDERUSDC,5.40800000
RENDERTRY,185.80000000
RENDEREUR,4.95100000
RENDERBRL,30.93000000
TONBTC,0.00007671
TONUSDT,5.25000000
TONFDUSD,5.25500000
TONTRY,180.40000000
BONKBRL,0.00013500
NOTEUR,0.00745000
DOGEJPY,20.58000000
MATICJPY,54.46000000
NEARJPY,733.30000000
TONUSDC,5.25000000
AAVEFDUSD,159.17000000
DOGSUSDT,0.00075390
DOGSBNB,0.00000126
DOGSFDUSD,0.00075450
DOGSTRY,0.02589000
EUREURI,1.00020000
EURIUSDT,1.08640000
DOGSBRL,0.00432300
DOGSUSDC,0.00075420
RAREBRL,0.65970000
RAREUSDC,0.11500000
SLFBTC,0.00000482
SLFTRY,11.32000000
SLFUSDC,0.32990000
SLFUSDT,0.32980000
AAVEUSDC,158.98000000
SUNTRY,0.63330000
STMXTRY,0.19350000
POLBNB,0.00061690
POLBRL,2.11000000
POLBTC,0.00000540
POLETH,0.00013980
POLEUR,0.34020000
POLFDUSD,0.37000000
POLJPY,54.83000000
POLTRY,12.70000000
POLUSDC,0.36980000
POLUSDT,0.36980000
NEIROUSDT,0.00195975
TURBOUSDT,0.01035600
1MBABYDOGEUSDT,0.00320830
CATIUSDT,0.43890000
CATIBNB,0.00073100
CATIFDUSD,0.43900000
CATITRY,15.07000000
1MBABYDOGEFDUSD,0.00321350
1MBABYDOGETRY,0.11023000
CATIBRL,2.48900000
BTCEURI,62996.38000000
NEIROFDUSD,0.00196051
NEIROTRY,0.06732000
HMSTRUSDT,0.00387100
HMSTRBNB,0.00000646
HMSTRFDUSD,0.00387400
HMSTRTRY,0.13290000
EIGENBTC,0.00005275
EIGENUSDT,3.61200000
EIGENFDUSD,3.61100000
EIGENTRY,123.91000000
NEIROBRL,0.01120000
NEIROEUR,0.00180110
BNSOLSOL,1.00740000
SCRUSDT,1.25400000
SUIBRL,12.17000000
TURBOTRY,0.35550000
BNSOLUSDT,156.00000000
LUMIAUSDT,1.48500000
